"id";"idResource";"idProject";"refType";"refId";"rate";"assignedWork";"realWork";"leftWork";"plannedWork";"idle";"realStartDate";"realEndDate";"comment";"plannedStartDate";"plannedEndDate";"idRole";"dailyCost";"newDailyCost";"assignedCost";"realCost";"leftCost";"plannedCost";"billedWork";"notPlannedWork"
"1073";"9";"9";"Activity";"302";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1074";"12";"9";"Activity";"302";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1075";"4";"9";"Activity";"302";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1076";"33";"9";"Activity";"302";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1077";"32";"9";"Activity";"302";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1078";"5";"9";"Activity";"302";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1079";"9";"9";"Activity";"303";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1080";"12";"9";"Activity";"303";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1081";"4";"9";"Activity";"303";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1082";"33";"9";"Activity";"303";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1083";"32";"9";"Activity";"303";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1084";"5";"9";"Activity";"303";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1085";"9";"9";"Activity";"304";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1086";"12";"9";"Activity";"304";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1087";"4";"9";"Activity";"304";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1088";"33";"9";"Activity";"304";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1089";"32";"9";"Activity";"304";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1090";"5";"9";"Activity";"304";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1091";"9";"9";"Activity";"305";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1092";"12";"9";"Activity";"305";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1093";"4";"9";"Activity";"305";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1094";"33";"9";"Activity";"305";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1095";"32";"9";"Activity";"305";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1096";"5";"9";"Activity";"305";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1097";"9";"9";"Activity";"306";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1098";"12";"9";"Activity";"306";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1099";"4";"9";"Activity";"306";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1100";"33";"9";"Activity";"306";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1101";"32";"9";"Activity";"306";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1102";"5";"9";"Activity";"306";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1151";"9";"9";"Activity";"315";"100";NULL;"0.50000";"0.00000";"0.50000";"0";"2014-11-17";"2014-11-17";NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1152";"12";"9";"Activity";"315";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1153";"4";"9";"Activity";"315";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1154";"33";"9";"Activity";"315";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1155";"32";"9";"Activity";"315";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1156";"5";"9";"Activity";"315";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1157";"9";"9";"Activity";"316";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1158";"12";"9";"Activity";"316";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1159";"4";"9";"Activity";"316";"100";NULL;"9.00000";"0.00000";"9.00000";"0";"2014-11-27";"2014-12-19";NULL;NULL;NULL;"7";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1160";"33";"9";"Activity";"316";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1161";"32";"9";"Activity";"316";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1162";"5";"9";"Activity";"316";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1163";"9";"9";"Activity";"317";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1164";"12";"9";"Activity";"317";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1165";"4";"9";"Activity";"317";"100";NULL;"2.00000";"0.00000";"2.00000";"0";"2014-12-08";"2015-01-02";NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1166";"33";"9";"Activity";"317";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1167";"32";"9";"Activity";"317";"100";NULL;"0.50000";"0.00000";"0.50000";"0";"2015-01-08";"2015-01-08";NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1168";"5";"9";"Activity";"317";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1169";"9";"9";"Activity";"318";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1170";"12";"9";"Activity";"318";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1171";"4";"9";"Activity";"318";"100";NULL;"2.00000";"0.00000";"2.00000";"0";"2014-12-09";"2014-12-10";NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1172";"33";"9";"Activity";"318";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1173";"32";"9";"Activity";"318";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1174";"32";"9";"Activity";"318";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1175";"5";"9";"Activity";"318";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1176";"9";"9";"Activity";"319";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1177";"12";"9";"Activity";"319";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1178";"4";"9";"Activity";"319";"100";NULL;"2.00000";"0.00000";"2.00000";"0";"2014-12-11";"2014-12-12";NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1179";"33";"9";"Activity";"319";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1180";"32";"9";"Activity";"319";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1181";"5";"9";"Activity";"319";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1182";"9";"9";"Activity";"320";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1183";"12";"9";"Activity";"320";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1184";"4";"9";"Activity";"320";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1185";"33";"9";"Activity";"320";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1186";"32";"9";"Activity";"320";"100";NULL;"0.75000";"0.00000";"0.75000";"0";"2015-01-09";"2015-01-12";NULL;NULL;NULL;"1";NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1187";"5";"9";"Activity";"320";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1194";"9";"9";"Activity";"322";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1195";"12";"9";"Activity";"322";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1196";"4";"9";"Activity";"322";"100";NULL;"3.00000";"0.00000";"3.00000";"0";"2015-02-09";"2015-02-11";NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1197";"33";"9";"Activity";"322";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1198";"5";"9";"Activity";"322";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1199";"32";"9";"Activity";"322";"100";NULL;"0.50000";"0.00000";"0.50000";"0";"2014-12-26";"2014-12-26";NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1200";"9";"9";"Activity";"323";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1201";"12";"9";"Activity";"323";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1202";"4";"9";"Activity";"323";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1203";"33";"9";"Activity";"323";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1204";"32";"9";"Activity";"323";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1205";"5";"9";"Activity";"323";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1206";"9";"9";"Activity";"324";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1207";"12";"9";"Activity";"324";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1208";"4";"9";"Activity";"324";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1209";"33";"9";"Activity";"324";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1210";"32";"9";"Activity";"324";"100";NULL;"0.50000";"0.00000";"0.50000";"0";"2015-01-13";"2015-01-13";NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1211";"5";"9";"Activity";"324";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1212";"9";"9";"Activity";"325";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1213";"12";"9";"Activity";"325";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1214";"4";"9";"Activity";"325";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1215";"33";"9";"Activity";"325";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1216";"32";"9";"Activity";"325";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1217";"5";"9";"Activity";"325";"100";NULL;"3.00000";"0.00000";"3.00000";"0";"2015-02-02";"2015-02-06";NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1218";"9";"9";"Activity";"326";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1219";"12";"9";"Activity";"326";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1220";"4";"9";"Activity";"326";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1221";"33";"9";"Activity";"326";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1222";"32";"9";"Activity";"326";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1223";"5";"9";"Activity";"326";"100";NULL;"2.00000";"0.00000";"2.00000";"0";"2015-02-04";"2015-02-05";NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1224";"9";"9";"Activity";"327";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1225";"12";"9";"Activity";"327";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1226";"4";"9";"Activity";"327";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1227";"33";"9";"Activity";"327";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1228";"32";"9";"Activity";"327";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1229";"5";"9";"Activity";"327";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"6";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1248";"6";"38";"Activity";"264";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1249";"6";"20";"Activity";"267";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1250";"19";"38";"Activity";"264";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1251";"19";"20";"Activity";"267";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1252";"19";"7";"Activity";"331";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1253";"16";"38";"Activity";"264";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1254";"16";"20";"Activity";"267";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1255";"13";"16";"Activity";"332";"100";NULL;"0.25000";"0.00000";"0.25000";"0";"2014-11-05";"2014-11-05";NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1256";"29";"38";"Activity";"264";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1257";"29";"20";"Activity";"267";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1258";"25";"38";"Activity";"264";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1259";"25";"20";"Activity";"267";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1260";"26";"5";"Activity";"333";"100";NULL;"13.50000";"0.00000";"13.50000";"0";"2014-11-03";"2014-11-21";NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1261";"26";"5";"Activity";"334";"100";NULL;"10.00000";"0.00000";"10.00000";"0";"2014-11-24";"2014-12-05";NULL;NULL;NULL;NULL;NULL;NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1262";"7";"35";"Activity";"335";"100";NULL;"4.00000";"0.00000";"4.00000";"0";"2014-11-03";"2014-12-09";NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1264";"7";"36";"Activity";"337";"100";NULL;"2.25000";"0.00000";"2.25000";"0";"2014-11-19";"2014-12-22";NULL;NULL;NULL;"1";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1267";"9";"9";"Activity";"339";"100";NULL;"0.50000";"0.00000";"0.50000";"0";"2014-12-12";"2014-12-12";NULL;NULL;NULL;NULL;"873.00";"873.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1268";"33";"9";"Activity";"339";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1270";"4";"9";"Activity";"275";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1271";"33";"9";"Activity";"275";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"7";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
"1272";"12";"9";"Activity";"275";"100";NULL;"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"8";"0.00";NULL;"0.00";"0.00";"0.00";"0.00";"0.00";"0.00000"
